IDAdicionalAplicado,IDProtocolo,IDAdicional,IDObraSocial,MontoFijo,PorcentajeSP
125032,79618,1,83,7470,0
125033,79619,1,83,7470,0
125034,79620,1,7,50,0
125035,79621,1,139,0,0
125036,79622,1,83,7470,0
125037,79623,1,83,7470,0
125038,79624,1,70,0,0
125039,79625,1,70,0,0
125040,79626,1,75,0,0
125041,79627,1,7,50,0
125042,79628,1,83,7470,0
125043,79629,1,83,7470,0
125044,79630,1,4,7410,0
125045,79631,1,4,7410,0
125046,79632,1,83,7470,0
125047,79633,1,44,50,0
125048,79634,1,44,50,0
125049,79635,1,56,0,0
125050,79636,1,56,0,0
125051,79637,1,56,0,0
125052,79638,1,56,0,0
125053,79639,1,56,0,0
125054,79640,1,83,7470,0
125055,79641,1,83,7470,0
125056,79642,1,83,7470,0
125057,79643,1,83,7470,0
125058,79644,1,56,0,0
125059,79645,1,56,0,0
125060,79646,1,44,50,0
125061,79647,1,83,7470,0
125062,79648,1,83,7470,0
125063,79648,2,83,0,0
125064,79648,3,83,300,0
125065,79649,1,83,7470,0
125066,79649,2,83,0,0
125067,79649,3,83,300,0
125068,79650,1,78,50,0
125069,79650,2,83,0,0
125071,79651,1,76,360,0
125072,79651,2,76,0,0
125073,79651,3,76,0,0
125074,79652,1,7,50,0
125075,79652,2,7,0,0
125076,79652,3,7,0,0
125077,79653,1,82,5635,0
125078,79653,2,82,0,0
125079,79653,3,82,0,0
125080,79654,1,55,0,0
125081,79654,2,55,0,0
125082,79654,3,55,0,0
125083,79655,1,6,0,0
125084,79655,2,6,0,0
125085,79655,3,6,0,0
125086,79656,1,7,50,0
125087,79657,1,7,50,0
125088,79658,1,70,0,0
125089,79659,1,7,50,0
125090,79660,1,83,7470,0
125091,79661,1,1,50,0
125092,79662,1,51,0,0
125093,79663,1,1,50,0
125094,79664,1,51,0,0
125095,79665,1,83,7470,0
125096,79666,1,83,7470,0
125097,79667,1,83,7470,0
125098,79668,1,83,7470,0
125099,79669,1,83,7470,0
125100,79670,1,83,7470,0
125101,79671,1,83,7470,0
125102,79672,1,83,7470,0
125103,79673,1,65,0,0
125104,79675,1,83,7470,0
125105,79676,1,80,1008,0
125106,79677,1,44,50,0
125107,79678,1,69,7410,0
125108,79679,1,141,7410,0
125109,79680,1,83,7470,0
125110,79681,1,83,7470,0
125111,79682,1,83,7470,0
125112,79683,1,83,7470,0
125113,79684,1,70,0,0
125114,79685,1,44,50,0
125115,79686,1,83,7470,0
125116,79688,1,83,7470,0
125117,79689,1,83,7470,0
125118,79690,1,70,0,0
125119,79691,1,9,0,0
125120,79692,1,80,1008,0
125121,79693,1,70,0,0
125122,79694,1,97,0,0
125123,79695,1,7,50,0
125124,79696,1,46,0,0
125125,79697,1,83,7470,0
125126,79698,1,83,7470,0
125127,79699,1,83,7470,0
125128,79700,1,83,7470,0
125129,79701,1,83,7470,0
125130,79702,1,83,7470,0
125131,79703,1,70,0,0
125132,79704,1,7,50,0
125133,79705,1,83,7470,0
125134,79706,1,83,7470,0
125135,79707,1,7,50,0
125136,79708,1,44,50,0
125137,79709,1,83,7470,0
125138,79710,1,135,50,0
125139,79711,1,56,0,0
125140,79712,1,56,0,0
125141,79713,1,83,7470,0
125142,79715,1,44,50,0
125143,79716,1,83,7470,0
125144,79717,1,83,7470,0
125145,79718,1,83,7470,0
125146,79719,1,83,7470,0
125147,79720,1,83,7470,0
125148,79721,1,83,7470,0
125149,79722,1,83,7470,0
125150,79723,1,83,7470,0
125151,79724,1,83,7470,0
125152,79725,1,83,7470,0
125153,79725,2,83,0,0
125154,79725,3,83,300,0
125155,79726,1,83,7470,0
125156,79726,2,7,0,0
125157,79726,3,7,0,0
125158,79727,1,83,7470,0
125159,79727,2,83,0,0
125160,79727,3,83,300,0
125161,79728,1,83,7470,0
125162,79728,2,83,0,0
125163,79728,3,83,300,0
125164,79729,1,83,7470,0
125165,79729,2,83,0,0
125166,79729,3,83,300,0
125167,79730,1,83,7470,0
125168,79730,2,83,0,0
125169,79730,3,83,300,0
125170,79731,1,83,7470,0
125171,79731,2,83,0,0
125172,79731,3,83,300,0
125173,79732,1,83,7470,0
125174,79732,2,83,0,0
125175,79732,3,83,300,0
125176,79733,1,141,7410,0
125177,79733,2,141,0,0
125178,79733,3,141,0,0
125179,79734,1,83,7470,0
125180,79734,2,83,0,0
125181,79734,3,83,300,0
125182,79735,1,141,7410,0
125183,79735,2,141,0,0
125184,79735,3,141,0,0
125185,79736,1,7,50,0
125186,79736,2,7,0,0
125187,79736,3,7,0,0
125188,79737,1,120,230.1,0
125189,79737,2,120,0,0
125190,79737,3,120,0,0
125194,79739,1,120,230.1,0
125195,79739,2,120,0,0
125196,79739,3,120,0,0
125197,79740,1,120,230.1,0
125198,79740,2,120,0,0
125199,79740,3,120,0,0
125200,79741,1,120,230.1,0
125201,79741,2,120,0,0
125202,79741,3,120,0,0
125203,79742,1,120,230.1,0
125204,79742,2,120,0,0
125205,79742,3,120,0,0
125206,79743,1,20,0,0
125207,79743,2,20,0,0
125208,79743,3,20,0,0
125209,79744,1,120,230.1,0
125210,79744,2,120,0,0
125211,79744,3,120,0,0
125215,79746,1,120,230.1,0
125216,79746,2,120,0,0
125217,79746,3,120,0,0
125218,79747,1,120,230.1,0
125219,79747,2,120,0,0
125220,79747,3,120,0,0
125221,79748,1,120,230.1,0
125222,79748,2,120,0,0
125223,79748,3,120,0,0
125230,79751,1,120,230.1,0
125231,79751,2,120,0,0
125232,79751,3,120,0,0
125233,79752,1,120,230.1,0
125234,79752,2,120,0,0
125235,79752,3,120,0,0
125236,79753,1,120,230.1,0
125237,79753,2,120,0,0
125238,79753,3,120,0,0
125239,79754,1,120,230.1,0
125240,79754,2,120,0,0
125241,79754,3,120,0,0
125242,79755,1,120,230.1,0
125243,79755,2,120,0,0
125244,79755,3,120,0,0
125248,79757,1,1,50,0
125249,79757,2,1,0,0
125250,79757,3,1,0,0
125251,79758,1,82,5635,0
125252,79758,2,82,0,0
125253,79758,3,82,0,0
125254,79759,1,82,5635,0
125255,79759,2,82,0,0
125256,79759,3,82,0,0
125257,79760,1,82,5635,0
125258,79760,2,82,0,0
125259,79760,3,82,0,0
125260,79761,1,24,0,0
125261,79761,2,24,0,0
125262,79761,3,24,0,0
125263,79762,1,135,50,0
125264,79762,2,135,0,0
125265,79762,3,135,0,0
125266,79763,1,69,7410,0
125267,79764,1,120,230.1,0
125268,79765,1,120,230.1,0
125269,79766,1,120,230.1,0
125270,79767,1,1,50,0
125271,79768,1,1,50,0
125272,79769,1,83,7470,0
125273,79770,1,83,7470,0
125274,79771,1,41,0,0
125275,79773,1,83,7470,0
125276,79774,1,83,7470,0
125277,79775,1,58,0,0
125278,79776,1,7,50,0
125279,79777,1,70,0,0
125280,79778,1,56,0,0
125281,79779,1,7,50,0
125282,79780,1,7,50,0
125283,79781,1,83,7470,0
125284,79782,1,44,50,0
125285,79783,1,44,50,0
125286,79784,1,56,0,0
125287,79785,1,135,50,0
125288,79786,1,56,0,0
125289,79787,1,56,0,0
125290,79788,1,56,0,0
125291,79789,1,56,0,0
125292,79790,1,83,7470,0
125293,79791,1,83,7470,0
125294,79792,1,83,7470,0
125295,79793,1,83,7470,0
125296,79794,1,83,7470,0
125297,79795,1,83,7470,0
125298,79796,1,83,7470,0
125299,79797,1,83,7470,0
125300,79798,1,83,7470,0
125301,79799,1,65,0,0
125302,79800,1,44,50,0
125303,79801,1,83,7470,0
125304,79802,1,83,7470,0
125305,79803,1,83,7470,0
125306,79804,1,83,7470,0
125307,79804,2,83,0,0
125308,79804,3,83,300,0
125309,79805,1,4,7410,0
125310,79805,2,4,0,0
125311,79805,3,4,0,0
125312,79806,1,120,230.1,0
125313,79806,2,120,0,0
125314,79806,3,120,0,0
125315,79807,1,120,230.1,0
125316,79807,2,120,0,0
125317,79807,3,120,0,0
125318,79808,1,1,50,0
125319,79808,2,1,0,0
125320,79808,3,1,0,0
125321,79809,1,120,230.1,0
125322,79809,2,120,0,0
125323,79809,3,120,0,0
125324,79810,1,120,230.1,0
125325,79810,2,120,0,0
125326,79810,3,120,0,0
125327,79811,1,120,230.1,0
125328,79811,2,120,0,0
125329,79811,3,120,0,0
125330,79812,1,120,230.1,0
125331,79812,2,120,0,0
125332,79812,3,120,0,0
125333,79813,1,46,0,0
125334,79813,2,46,0,0
125335,79813,3,46,0,0
125336,79814,1,120,230.1,0
125337,79814,2,120,0,0
125338,79814,3,120,0,0
125339,79815,1,120,230.1,0
125340,79815,2,120,0,0
125341,79815,3,120,0,0
125342,79816,1,120,230.1,0
125343,79816,2,120,0,0
125344,79816,3,120,0,0
125345,79817,1,120,230.1,0
125346,79817,2,120,0,0
125347,79817,3,120,0,0
125348,79818,1,120,230.1,0
125349,79818,2,120,0,0
125350,79818,3,120,0,0
125351,79819,1,120,230.1,0
125352,79819,2,120,0,0
125353,79819,3,120,0,0
125354,79820,1,120,230.1,0
125355,79820,2,120,0,0
125356,79820,3,120,0,0
125357,79821,1,120,230.1,0
125358,79821,2,120,0,0
125359,79821,3,120,0,0
125360,79822,1,120,230.1,0
125361,79822,2,120,0,0
125362,79822,3,120,0,0
125363,79823,1,120,230.1,0
125364,79823,2,120,0,0
125365,79823,3,120,0,0
125366,79824,1,4,7410,0
125367,79824,2,4,0,0
125368,79824,3,4,0,0
125369,79825,1,76,360,0
125370,79825,2,76,0,0
125371,79825,3,76,0,0
125372,79826,1,82,5635,0
125373,79826,2,82,0,0
125374,79826,3,82,0,0
125375,79827,1,82,5635,0
125376,79827,2,82,0,0
125377,79827,3,82,0,0
125378,79828,1,2,0,0
125379,79828,2,2,0,0
125380,79828,3,2,0,0
125381,79829,1,46,0,0
125383,79831,1,4,7410,0
125384,79832,1,83,7470,0
125385,79833,1,7,50,0
125386,79834,1,120,230.1,0
125387,79835,1,83,7470,0
125388,79836,1,83,7470,0
125389,79837,1,83,7470,0
125390,79838,1,4,7410,0
125391,79839,1,7,50,0
125392,79840,1,7,50,0
125393,79841,1,91,0,0
125394,79842,1,6,0,0
125395,79843,1,83,7470,0
125396,79844,1,45,0,0
125397,79845,1,4,7410,0
125398,79846,1,1,50,0
125399,79847,1,44,50,0
125400,79848,1,44,50,0
125401,79850,1,83,7470,0
125402,79851,1,83,7470,0
125403,79852,1,83,7470,0
125404,79853,1,135,50,0
125405,79854,1,1,50,0
125406,79855,1,56,0,0
125407,79856,1,56,0,0
125408,79857,1,56,0,0
125409,79858,1,44,50,0
125410,79859,1,44,50,0
125411,79860,1,44,50,0
125412,79861,1,119,0,0
125413,79862,1,83,7470,0
125414,79863,1,75,0,0
125415,79864,1,1,50,0
125416,79864,2,1,0,0
125417,79864,3,1,0,0
125418,79865,1,83,7470,0
125419,79866,1,83,7470,0
125420,79867,1,1,50,0
125421,79868,1,83,7470,0
125422,79869,1,70,0,0
125423,79870,1,83,7470,0
125424,79871,1,75,0,0
125425,79872,1,83,7470,0
125426,79873,1,83,7470,0
125427,79874,1,83,7470,0
125428,79875,1,83,7470,0
125429,79876,1,1,50,0
125430,79877,1,83,7470,0
125431,79878,1,83,7470,0
125432,79878,2,83,0,0
125433,79878,3,83,300,0
125434,79879,1,83,7470,0
125435,79879,2,83,0,0
125436,79879,3,83,300,0
125437,79880,1,46,0,0
125438,79880,2,46,0,0
125439,79880,3,46,0,0
125440,79881,1,101,5635,0
125441,79881,2,101,0,0
125442,79881,3,101,0,0
125443,79882,1,61,0,0
125444,79882,2,61,0,0
125445,79882,3,61,0,0
125446,79883,1,57,0,0
125447,79883,2,57,0,0
125448,79883,3,57,0,0
125449,79884,1,120,230.1,0
125450,79884,2,120,0,0
125451,79884,3,120,0,0
125452,79885,1,51,0,0
125453,79885,2,51,0,0
125454,79885,3,51,0,0
125455,79886,1,92,0,0
125456,79886,2,92,0,0
125457,79886,3,92,0,0
125458,79887,1,7,50,0
125459,79887,2,7,0,0
125460,79887,3,7,0,0
125461,79888,1,1,50,0
125462,79888,2,1,0,0
125463,79888,3,1,0,0
125464,79889,1,83,7470,0
125465,79889,2,83,0,0
125466,79889,3,83,300,0
125467,79890,1,83,7470,0
125468,79890,2,83,0,0
125469,79890,3,83,300,0
125470,79891,1,76,360,0
125471,79891,2,76,0,0
125472,79891,3,76,0,0
125473,79892,1,82,5635,0
125474,79892,2,82,0,0
125475,79892,3,82,0,0
125476,79893,1,1,50,0
125477,79893,2,1,0,0
125478,79893,3,1,0,0
125479,79894,1,1,50,0
125480,79895,1,44,50,0
125481,79896,1,70,0,0
125482,79897,1,7,50,0
125483,79898,1,83,7470,0
125484,79899,1,7,50,0
125485,79900,1,1,50,0
125486,79901,1,7,50,0
125487,79902,1,108,369,0
125488,79903,1,7,50,0
125489,79904,1,62,0,0
125490,79905,1,76,360,0
125491,79906,1,83,7470,0
125492,79907,1,56,0,0
125493,79908,1,44,50,0
125494,79909,1,44,50,0
125495,79910,1,56,0,0
125496,79911,1,56,0,0
125497,79912,1,56,0,0
125498,79913,1,56,0,0
125499,79914,1,83,7470,0
125500,79915,1,65,0,0
125501,79916,1,44,50,0
125502,79918,1,83,7470,0
125503,79919,1,65,0,0
125504,79921,1,83,7470,0
125505,79922,1,75,0,0
125506,79923,1,83,7470,0
125507,79924,1,83,7470,0
125508,79925,1,56,0,0
125509,79926,1,56,0,0
125510,79927,1,56,0,0
125511,79928,1,56,0,0
125512,79929,1,56,0,0
125513,79930,1,65,0,0
125514,79931,1,83,7470,0
125515,79932,1,120,230.1,0
125516,79932,2,120,0,0
125517,79932,3,120,0,0
125518,79933,1,120,230.1,0
125519,79933,2,120,0,0
125520,79933,3,120,0,0
125521,79934,1,120,230.1,0
125522,79934,2,120,0,0
125523,79934,3,120,0,0
125524,79935,1,76,360,0
125525,79935,2,76,0,0
125526,79935,3,76,0,0
125527,79936,1,120,230.1,0
125528,79936,2,120,0,0
125529,79936,3,120,0,0
125530,79937,1,120,230.1,0
125531,79937,2,120,0,0
125532,79937,3,120,0,0
125533,79938,1,120,230.1,0
125534,79938,2,120,0,0
125535,79938,3,120,0,0
125536,79939,1,120,230.1,0
125537,79939,2,120,0,0
125538,79939,3,120,0,0
125539,79940,1,120,230.1,0
125540,79940,2,120,0,0
125541,79940,3,120,0,0
125542,79941,1,120,230.1,0
125543,79941,2,120,0,0
125544,79941,3,120,0,0
125545,79942,1,120,230.1,0
125546,79942,2,120,0,0
125547,79942,3,120,0,0
125548,79943,1,120,230.1,0
125549,79943,2,120,0,0
125550,79943,3,120,0,0
125554,79945,1,120,230.1,0
125555,79945,2,120,0,0
125556,79945,3,120,0,0
125557,79946,1,120,230.1,0
125558,79946,2,120,0,0
125559,79946,3,120,0,0
125560,79947,1,120,230.1,0
125561,79947,2,120,0,0
125562,79947,3,120,0,0
125563,79948,1,120,230.1,0
125564,79948,2,120,0,0
125565,79948,3,120,0,0
125566,79949,1,120,230.1,0
125567,79949,2,120,0,0
125568,79949,3,120,0,0
125569,79950,1,81,0,0
125570,79950,2,81,0,0
125571,79950,3,81,0,0
125572,79951,1,120,230.1,0
125573,79951,2,120,0,0
125574,79951,3,120,0,0
125575,79952,1,120,230.1,0
125576,79952,2,120,0,0
125577,79952,3,120,0,0
125578,79953,1,43,0,0
125579,79953,2,101,0,0
125580,79953,3,101,0,0
125581,79954,1,46,0,0
125582,79954,2,46,0,0
125583,79954,3,46,0,0
125584,79955,1,141,7410,0
125585,79955,2,141,0,0
125586,79955,3,141,0,0
125587,79956,1,46,0,0
125588,79956,2,46,0,0
125589,79956,3,46,0,0
125590,79957,1,82,5635,0
125591,79957,2,82,0,0
125592,79957,3,82,0,0
125593,79958,1,141,7410,0
125594,79958,2,141,0,0
125595,79958,3,141,0,0
125596,79959,1,69,7410,0
125597,79960,1,13,0,0
125598,79961,1,63,0,0
125599,79962,1,63,0,0
125600,79963,1,47,0,0
125601,79964,1,91,0,0
125602,79965,1,76,360,0
125603,79966,1,7,50,0
125604,79967,1,7,50,0
125605,79968,1,7,50,0
125606,79969,1,83,7470,0
125607,79970,1,83,7470,0
125608,79971,1,1,50,0
125609,79972,1,83,7470,0
125610,79973,1,83,7470,0
125611,79974,1,75,0,0
125612,79975,1,83,7470,0
125613,79976,1,65,0,0
125614,79977,1,83,7470,0
125615,79978,1,44,50,0
125616,79979,1,141,7410,0
125617,79980,1,76,360,0
125618,79981,1,83,7470,0
125619,79982,1,4,7410,0
125620,79983,1,44,50,0
125622,79985,1,44,50,0
125623,79986,1,56,0,0
125624,79987,1,56,0,0
125625,79988,1,83,7470,0
125626,79989,1,83,7470,0
125627,79990,1,83,7470,0
125628,79991,1,56,0,0
125629,79992,1,56,0,0
125630,79993,1,70,0,0
125631,79994,1,83,7470,0
125632,79995,1,44,50,0
125633,79996,1,62,0,0
125634,79997,1,1,50,0
125635,79998,1,1,50,0
125636,79999,1,7,50,0
125637,80000,1,46,0,0
125638,80001,1,70,0,0
125639,80002,1,76,360,0
125640,80003,1,70,0,0
125641,80004,1,1,50,0
125642,80005,1,83,7470,0
125643,80006,1,65,0,0
125644,80007,1,75,0,0
125645,80008,1,83,7470,0
125646,80009,1,1,50,0
125647,80010,1,83,7470,0
125648,80011,1,83,7470,0
125649,80012,1,83,7470,0
125650,80013,1,7,50,0
125651,80014,1,45,0,0
125652,80015,1,69,7410,0
125653,80016,1,1,50,0
125654,80017,1,1,50,0
125655,80018,1,44,50,0
125656,80019,1,83,7470,0
125657,80020,1,83,7470,0
125658,80021,1,83,7470,0
125659,80022,1,83,7470,0
125660,80022,2,83,0,0
125661,80022,3,83,300,0
125662,80023,1,83,7470,0
125663,80023,2,7,0,0
125664,80023,3,7,0,0
125665,80024,1,83,7470,0
125666,80024,2,83,0,0
125667,80024,3,83,300,0
125668,80025,1,83,7470,0
125669,80025,2,7,0,0
125670,80025,3,7,0,0
125671,80026,1,83,7470,0
125672,80026,2,83,0,0
125673,80026,3,83,300,0
125674,80027,1,83,7470,0
125675,80027,2,83,0,0
125676,80027,3,83,300,0
125677,80028,1,83,7470,0
125678,80028,2,83,0,0
125679,80028,3,83,300,0
125680,80029,1,7,50,0
125681,80029,2,7,0,0
125682,80029,3,7,0,0
125683,80030,1,7,50,0
125684,80030,2,7,0,0
125685,80030,3,7,0,0
125686,80031,1,120,230.1,0
125687,80031,2,120,0,0
125688,80031,3,120,0,0
125689,80032,1,120,230.1,0
125690,80032,2,120,0,0
125691,80032,3,120,0,0
125692,80033,1,120,230.1,0
125693,80033,2,120,0,0
125694,80033,3,120,0,0
125695,80034,1,120,230.1,0
125696,80034,2,120,0,0
125697,80034,3,120,0,0
125698,80035,1,120,230.1,0
125699,80035,2,120,0,0
125700,80035,3,120,0,0
125701,80036,1,120,230.1,0
125702,80036,2,120,0,0
125703,80036,3,120,0,0
125704,80037,1,7,50,0
125705,80037,2,7,0,0
125706,80037,3,7,0,0
125707,80038,1,120,230.1,0
125708,80038,2,120,0,0
125709,80038,3,120,0,0
125710,80039,1,120,230.1,0
125711,80039,2,120,0,0
125712,80039,3,120,0,0
125713,80040,1,120,230.1,0
125714,80040,2,120,0,0
125715,80040,3,120,0,0
125716,80041,1,120,230.1,0
125717,80041,2,120,0,0
125718,80041,3,120,0,0
125719,80042,1,120,230.1,0
125720,80042,2,120,0,0
125721,80042,3,120,0,0
125722,80043,1,120,230.1,0
125723,80043,2,120,0,0
125724,80043,3,120,0,0
125725,80044,1,120,230.1,0
125726,80044,2,120,0,0
125727,80044,3,120,0,0
125728,80045,1,120,230.1,0
125729,80045,2,120,0,0
125730,80045,3,120,0,0
125731,80046,1,120,230.1,0
125732,80046,2,120,0,0
125733,80046,3,120,0,0
125734,80047,1,120,230.1,0
125735,80047,2,120,0,0
125736,80047,3,120,0,0
125740,80049,1,120,230.1,0
125741,80049,2,120,0,0
125742,80049,3,120,0,0
125743,80050,1,120,230.1,0
125744,80050,2,120,0,0
125745,80050,3,120,0,0
125746,80051,1,120,230.1,0
125747,80051,2,120,0,0
125748,80051,3,120,0,0
125749,80052,1,7,50,0
125750,80053,1,76,360,0
125751,80054,1,7,50,0
125752,80056,1,83,7470,0
125753,80057,1,83,7470,0
125754,80058,1,75,0,0
125755,80059,1,1,50,0
125756,80060,1,83,7470,0
125757,80062,1,4,7410,0
125758,80063,1,4,7410,0
125759,80064,1,44,50,0
125760,80065,1,44,50,0
125761,80066,1,44,50,0
125762,80067,1,75,0,0
125763,80068,1,1,50,0
125764,80069,1,83,7470,0
125765,80070,1,83,7470,0
125766,80071,1,83,7470,0
125767,80072,1,56,0,0
125768,80073,1,44,50,0
125769,80074,1,44,50,0
125770,80075,1,83,7470,0
125771,80077,1,83,7470,0
125772,80078,1,83,7470,0
125773,80079,1,83,7470,0
125774,80080,1,44,50,0
125775,80081,1,135,50,0
125776,80082,1,56,0,0
125777,80083,1,56,0,0
125778,80084,1,1,50,0
125779,80084,2,1,0,0
125780,80084,3,1,0,0
125781,80085,1,120,230.1,0
125782,80085,2,120,0,0
125783,80085,3,120,0,0
125784,80086,1,120,230.1,0
125785,80086,2,120,0,0
125786,80086,3,120,0,0
125787,80087,1,120,230.1,0
125788,80087,2,120,0,0
125789,80087,3,120,0,0
125790,80088,1,120,230.1,0
125791,80088,2,120,0,0
125792,80088,3,120,0,0
125793,80089,1,120,230.1,0
125794,80089,2,120,0,0
125795,80089,3,120,0,0
125796,80090,1,120,230.1,0
125797,80090,2,120,0,0
125798,80090,3,120,0,0
125799,80091,1,120,230.1,0
125800,80091,2,120,0,0
125801,80091,3,120,0,0
125802,80092,1,120,230.1,0
125803,80092,2,120,0,0
125804,80092,3,120,0,0
125805,80093,1,120,230.1,0
125806,80093,2,120,0,0
125807,80093,3,120,0,0
125808,80094,1,120,230.1,0
125809,80094,2,120,0,0
125810,80094,3,120,0,0
125811,80095,1,120,230.1,0
125812,80095,2,120,0,0
125813,80095,3,120,0,0
125814,80096,1,120,230.1,0
125815,80096,2,120,0,0
125816,80096,3,120,0,0
125817,80097,1,120,230.1,0
125818,80097,2,120,0,0
125819,80097,3,120,0,0
125820,80098,1,120,230.1,0
125821,80098,2,120,0,0
125822,80098,3,120,0,0
125823,80099,1,120,230.1,0
125824,80099,2,120,0,0
125825,80099,3,120,0,0
125826,80100,1,120,230.1,0
125827,80100,2,120,0,0
125828,80100,3,120,0,0
125829,80101,1,7,50,0
125830,80101,2,7,0,0
125831,80101,3,7,0,0
125832,80102,1,1,50,0
125833,80102,2,1,0,0
125834,80102,3,1,0,0
125835,80103,1,82,5635,0
125836,80103,2,120,0,0
125837,80103,3,120,0,0
125838,80104,1,82,5635,0
125839,80105,1,7,50,0
125840,80106,1,83,7470,0
125841,80107,1,83,7470,0
125842,80108,1,83,7470,0
125843,80109,1,83,7470,0
125844,80110,1,7,50,0
125845,80111,1,1,50,0
125847,80113,1,7,50,0
125848,80114,1,141,7410,0
125849,80115,1,1,50,0
125850,80116,1,135,50,0
125851,80117,1,46,0,0
125852,80118,1,7,50,0
125853,80119,1,1,50,0
125854,80120,1,7,50,0
125855,80121,1,83,7470,0
125856,80122,1,83,7470,0
125857,80123,1,83,7470,0
125858,80124,1,83,7470,0
125859,80125,1,51,0,0
125860,80126,1,51,0,0
125861,80127,1,83,7470,0
125862,80128,1,51,0,0
125863,80129,1,44,50,0
125864,80130,1,44,50,0
125865,80131,1,44,50,0
125866,80132,1,135,50,0
125867,80133,1,83,7470,0
125868,80134,1,83,7470,0
125869,80135,1,7,50,0
125870,80135,2,7,0,0
125871,80135,3,7,0,0
125872,80136,1,55,0,0
125873,80136,2,55,0,0
125874,80136,3,55,0,0
125875,80137,1,120,230.1,0
125876,80137,2,120,0,0
125877,80137,3,120,0,0
125878,80138,1,83,7470,0
125879,80138,2,83,0,0
125880,80138,3,83,300,0
125881,80139,1,82,5635,0
125882,80139,2,82,0,0
125883,80139,3,82,0,0
125884,80140,1,101,5635,0
125885,80140,2,101,0,0
125886,80140,3,101,0,0
125887,80141,1,4,7410,0
125888,80141,2,70,0,0
125889,80141,3,70,0,0
125890,80142,1,7,50,0
125891,80142,2,7,0,0
125892,80142,3,7,0,0
125893,80143,1,7,50,0
125894,80143,2,7,0,0
125895,80143,3,7,0,0
125896,80144,1,82,5635,0
125897,80144,2,82,0,0
125898,80144,3,82,0,0
125899,80145,1,83,7470,0
125900,80145,2,83,0,0
125901,80145,3,83,300,0
125902,80146,1,83,7470,0
125903,80146,2,83,0,0
125904,80146,3,83,300,0
125905,80147,1,82,5635,0
125906,80147,2,82,0,0
125907,80147,3,82,0,0
125908,80148,1,7,50,0
125909,80148,2,7,0,0
125910,80148,3,7,0,0
125911,80149,1,1,50,0
125912,80150,1,83,7470,0
125913,80151,1,2,0,0
125914,80152,1,4,7410,0
125915,80154,1,44,50,0
125916,80155,1,1,50,0
125917,80156,1,44,50,0
125918,80157,1,121,1986,0
125919,80158,1,22,0,0
125920,80159,1,119,0,0
125921,80160,1,7,50,0
125922,80161,1,7,50,0
125923,80162,1,7,50,0
125924,80163,1,7,50,0
125925,80164,1,7,50,0
125926,80165,1,4,7410,0
125927,80166,1,44,50,0
125928,80167,1,83,7470,0
125929,80168,1,69,7410,0
125930,80169,1,44,50,0
125931,80170,1,4,7410,0
125932,80171,1,44,50,0
125933,80172,1,44,50,0
125934,80173,1,44,50,0
125935,80174,1,44,50,0
125936,80175,1,120,230.1,0
125937,80175,2,120,0,0
125938,80175,3,120,0,0
125939,80176,1,120,230.1,0
125940,80176,2,120,0,0
125941,80176,3,120,0,0
125942,80177,1,120,230.1,0
125943,80177,2,120,0,0
125944,80177,3,120,0,0
125945,80178,1,120,230.1,0
125946,80178,2,120,0,0
125947,80178,3,120,0,0
125948,80179,1,120,230.1,0
125949,80179,2,120,0,0
125950,80179,3,120,0,0
125951,80180,1,120,230.1,0
125952,80180,2,120,0,0
125953,80180,3,120,0,0
125954,80181,1,120,230.1,0
125955,80181,2,120,0,0
125956,80181,3,120,0,0
125957,80182,1,120,230.1,0
125958,80182,2,120,0,0
125959,80182,3,120,0,0
125960,80183,1,120,230.1,0
125961,80183,2,120,0,0
125962,80183,3,120,0,0
125963,80184,1,120,230.1,0
125964,80184,2,120,0,0
125965,80184,3,120,0,0
125966,80185,1,120,230.1,0
125967,80185,2,120,0,0
125968,80185,3,120,0,0
125969,80186,1,120,230.1,0
125970,80186,2,120,0,0
125971,80186,3,120,0,0
125972,80187,1,120,230.1,0
125973,80187,2,120,0,0
125974,80187,3,120,0,0
125975,80188,1,120,230.1,0
125976,80188,2,120,0,0
125977,80188,3,120,0,0
125978,80189,1,120,230.1,0
125979,80189,2,120,0,0
125980,80189,3,120,0,0
125981,80190,1,120,230.1,0
125982,80190,2,120,0,0
125983,80190,3,120,0,0
125984,80191,1,120,230.1,0
125985,80191,2,120,0,0
125986,80191,3,120,0,0
125987,80192,1,120,230.1,0
125988,80192,2,120,0,0
125989,80192,3,120,0,0
125990,80193,1,120,230.1,0
125991,80193,2,120,0,0
125992,80193,3,120,0,0
125993,80194,1,120,230.1,0
125994,80194,2,120,0,0
125995,80194,3,120,0,0
125996,80195,1,7,50,0
125997,80195,2,7,0,0
125998,80195,3,7,0,0
125999,80196,1,120,230.1,0
126000,80196,2,120,0,0
126001,80196,3,120,0,0
126002,80197,1,120,230.1,0
126003,80197,2,120,0,0
126004,80197,3,120,0,0
126005,80198,1,1,50,0
126006,80198,2,1,0,0
126007,80198,3,1,0,0
126008,80199,1,82,5635,0
126009,80199,2,82,0,0
126010,80199,3,82,0,0
126011,80200,1,82,5635,0
126012,80200,2,82,0,0
126013,80200,3,82,0,0
126014,80201,1,82,5635,0
126015,80202,1,41,0,0
126016,80203,1,121,1986,0
126017,80204,1,1,50,0
126018,80206,1,7,50,0
126019,80207,1,83,7470,0
126020,80208,1,83,7470,0
126021,80209,1,4,7410,0
